"callsite_rva","iat_mem_rva","dll","import_name"
"0x002C09DD","0x00430308","KERNEL32.dll","SystemTimeToFileTime"
"0x002C0F06","0x00430300","KERNEL32.dll","GetSystemTime"
"0x002C0F16","0x00430308","KERNEL32.dll","SystemTimeToFileTime"
"0x002C1D16","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x002C20CC","0x00430378","KERNEL32.dll","GetModuleHandleW"
"0x002C20E1","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x002C210B","0x00430780","USER32.dll","GetProcessWindowStation"
"0x002C2133","0x00430788","USER32.dll","GetUserObjectInformationW"
"0x002C2141","0x00430198","KERNEL32.dll","GetLastError"
"0x002C21AE","0x00430788","USER32.dll","GetUserObjectInformationW"
"0x002C2264","0x00430318","KERNEL32.dll","GetStdHandle"
"0x002C2275","0x00430560","KERNEL32.dll","GetFileType"
"0x002C22D7","0x00430320","KERNEL32.dll","WriteFile"
"0x002C2342","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x002C2442","0x00430000","ADVAPI32.dll","RegisterEventSourceW"
"0x002C2484","0x00430008","ADVAPI32.dll","ReportEventW"
"0x002C248D","0x00430060","ADVAPI32.dll","DeregisterEventSource"
"0x002C24A6","0x00430790","USER32.dll","MessageBoxW"
"0x002D2878","0x00430880","WS2_32.dll","ORDINAL_112"
"0x002D288B","0x00430800","WS2_32.dll","ORDINAL_16"
"0x002D2AD4","0x004307F0","WS2_32.dll","ORDINAL_22"
"0x002D2ADE","0x004308B8","WS2_32.dll","ORDINAL_3"
"0x002D2B23","0x00430880","WS2_32.dll","ORDINAL_112"
"0x002D2B36","0x004307F8","WS2_32.dll","ORDINAL_19"
"0x002D2B95","0x00430878","WS2_32.dll","ORDINAL_111"
"0x002E24F1","0x00430198","KERNEL32.dll","GetLastError"
"0x002E27F6","0x00430198","KERNEL32.dll","GetLastError"
"0x002E2A8F","0x00430198","KERNEL32.dll","GetLastError"
"0x002E2C2A","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x002E2C36","0x00430198","KERNEL32.dll","GetLastError"
"0x002E2C5D","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x002E2C69","0x00430198","KERNEL32.dll","GetLastError"
"0x002E2CCE","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x002E2D1E","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x0032CE26","0x00430318","KERNEL32.dll","GetStdHandle"
"0x0032CE2F","0x00430568","KERNEL32.dll","FlushConsoleInputBuffer"
"0x003381FB","0x00430580","KERNEL32.dll","LoadLibraryW"
"0x0033820B","0x00430580","KERNEL32.dll","LoadLibraryW"
"0x0033821D","0x00430580","KERNEL32.dll","LoadLibraryW"
"0x00338241","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338254","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003382EF","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00338304","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338317","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0033832A","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338438","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00338452","0x00430580","KERNEL32.dll","LoadLibraryW"
"0x0033846E","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338481","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338494","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338521","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00338543","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338556","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0033856E","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338589","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003385A4","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003385B7","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003385D4","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003385EE","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338608","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338622","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0033863C","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338653","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00338721","0x00430570","KERNEL32.dll","GetTickCount"
"0x0033883B","0x00430570","KERNEL32.dll","GetTickCount"
"0x003388A5","0x00430570","KERNEL32.dll","GetTickCount"
"0x003388D4","0x00430570","KERNEL32.dll","GetTickCount"
"0x0033893E","0x00430570","KERNEL32.dll","GetTickCount"
"0x00338962","0x00430570","KERNEL32.dll","GetTickCount"
"0x003389CE","0x00430570","KERNEL32.dll","GetTickCount"
"0x003389F2","0x00430570","KERNEL32.dll","GetTickCount"
"0x00338A42","0x00430570","KERNEL32.dll","GetTickCount"
"0x00338A65","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00338A70","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00338A83","0x00430578","KERNEL32.dll","GlobalMemoryStatus"
"0x00338AA3","0x00430350","KERNEL32.dll","GetCurrentProcessId"
"0x00338B2B","0x004304A0","KERNEL32.dll","QueryPerformanceCounter"
"0x00338B58","0x00430570","KERNEL32.dll","GetTickCount"
"0x003483D9","0x004302C0","KERNEL32.dll","LoadLibraryA"
"0x003484A4","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x0034856A","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348658","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348768","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348BB4","0x00430580","KERNEL32.dll","LoadLibraryW"
"0x00348BFC","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348C0D","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348C52","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348C65","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348C81","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348CC8","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00348CD1","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348D27","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00348D30","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348D71","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00348D7A","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348E0C","0x00430580","KERNEL32.dll","LoadLibraryW"
"0x00348E53","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348E64","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348EB0","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348EC3","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348EDF","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348F26","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00348F2F","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348F48","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x00348F68","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00348F71","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00348F7B","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00348F84","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x00368C07","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x00368F53","0x004308D0","WS2_32.dll","ORDINAL_115"
"0x00368F8B","0x004308C8","WS2_32.dll","ORDINAL_116"
"0x0036DEB0","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x0036DF2B","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x0036DF3C","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x0036DF4D","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x0036DF5E","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x0036DF6F","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x0036DF82","0x00430250","KERNEL32.dll","VerifyVersionInfoA"
"0x0036DFD2","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0036E0A4","0x00430570","KERNEL32.dll","GetTickCount"
"0x00376694","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00376812","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00376820","0x00430348","KERNEL32.dll","Sleep"
"0x003768CE","0x00430820","WS2_32.dll","ORDINAL_18"
"0x003768D9","0x00430878","WS2_32.dll","ORDINAL_111"
"0x003769E4","0x00430348","KERNEL32.dll","Sleep"
"0x00376A5E","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00376A71","0x00430348","KERNEL32.dll","Sleep"
"0x00376C45","0x00430820","WS2_32.dll","ORDINAL_18"
"0x00376C50","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00376D9F","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00376DAD","0x00430348","KERNEL32.dll","Sleep"
"0x0037741F","0x00430800","WS2_32.dll","ORDINAL_16"
"0x0037742E","0x00430878","WS2_32.dll","ORDINAL_111"
"0x003774AB","0x00430800","WS2_32.dll","ORDINAL_16"
"0x003774C5","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0037755A","0x004307F8","WS2_32.dll","ORDINAL_19"
"0x00377574","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00377695","0x004307F8","WS2_32.dll","ORDINAL_19"
"0x003776A4","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00377912","0x00430800","WS2_32.dll","ORDINAL_16"
"0x00377A1D","0x004308B8","WS2_32.dll","ORDINAL_3"
"0x00377C82","0x00430800","WS2_32.dll","ORDINAL_16"
"0x00377E5F","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00377F3F","0x004303E0","KERNEL32.dll","SleepEx"
"0x00377F62","0x00430828","WS2_32.dll","ORDINAL_7"
"0x00377F6C","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00378260","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x00378271","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x00378282","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x00378293","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x003782A6","0x00430250","KERNEL32.dll","VerifyVersionInfoA"
"0x003782EA","0x00430828","WS2_32.dll","ORDINAL_7"
"0x00378319","0x00430888","WS2_32.dll","ORDINAL_21"
"0x00378374","0x00430888","WS2_32.dll","ORDINAL_21"
"0x0037837E","0x00430878","WS2_32.dll","ORDINAL_111"
"0x0037851C","0x004307E0","WS2_32.dll","ORDINAL_5"
"0x00378526","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00378579","0x00430830","WS2_32.dll","ORDINAL_6"
"0x00378583","0x00430878","WS2_32.dll","ORDINAL_111"
"0x003785D1","0x00430198","KERNEL32.dll","GetLastError"
"0x0037864C","0x00430198","KERNEL32.dll","GetLastError"
"0x0037896B","0x004308A0","WS2_32.dll","ORDINAL_9"
"0x003789B4","0x004308A0","WS2_32.dll","ORDINAL_9"
"0x003789D2","0x004308A0","WS2_32.dll","ORDINAL_9"
"0x003789F3","0x004308C0","WS2_32.dll","ORDINAL_2"
"0x00378A25","0x00430818","WS2_32.dll","ORDINAL_15"
"0x00378A3B","0x004308C0","WS2_32.dll","ORDINAL_2"
"0x00378A6A","0x00430830","WS2_32.dll","ORDINAL_6"
"0x00378A74","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00378AAB","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00378B9D","0x00430818","WS2_32.dll","ORDINAL_15"
"0x00378C92","0x004308D8","WS2_32.dll","ORDINAL_23"
"0x00378CF1","0x00430818","WS2_32.dll","ORDINAL_15"
"0x00378E4A","0x00430838","WS2_32.dll","ORDINAL_4"
"0x00378E5E","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00378EE9","0x00430198","KERNEL32.dll","GetLastError"
"0x00378F9E","0x00430888","WS2_32.dll","ORDINAL_21"
"0x00379029","0x004308E0","WS2_32.dll","WSAIoctl"
"0x00379033","0x00430878","WS2_32.dll","ORDINAL_111"
"0x003791A4","0x004303E0","KERNEL32.dll","SleepEx"
"0x003791C7","0x00430828","WS2_32.dll","ORDINAL_7"
"0x003791D1","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00381C06","0x00430198","KERNEL32.dll","GetLastError"
"0x00381C10","0x00430200","KERNEL32.dll","SetLastError"
"0x00381C2B","0x00430198","KERNEL32.dll","GetLastError"
"0x00381C39","0x00430200","KERNEL32.dll","SetLastError"
"0x00383654","0x004301E0","KERNEL32.dll","GetModuleHandleA"
"0x00383679","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003836B7","0x004302C0","KERNEL32.dll","LoadLibraryA"
"0x003836DC","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0038370E","0x004302E8","KERNEL32.dll","GetSystemDirectoryA"
"0x00383753","0x004302E8","KERNEL32.dll","GetSystemDirectoryA"
"0x003837B1","0x004302C0","KERNEL32.dll","LoadLibraryA"
"0x00383852","0x00430810","WS2_32.dll","getaddrinfo"
"0x00383991","0x00430808","WS2_32.dll","freeaddrinfo"
"0x003839DD","0x00430880","WS2_32.dll","ORDINAL_112"
"0x00383B16","0x004308A0","WS2_32.dll","ORDINAL_9"
"0x00383E5C","0x004308D8","WS2_32.dll","ORDINAL_23"
"0x00383EC9","0x00430200","KERNEL32.dll","SetLastError"
"0x00383FA9","0x00430200","KERNEL32.dll","SetLastError"
"0x00384207","0x00430200","KERNEL32.dll","SetLastError"
"0x003842F1","0x00430010","ADVAPI32.dll","CryptAcquireContextA"
"0x00384305","0x00430020","ADVAPI32.dll","CryptGenRandom"
"0x00384316","0x00430018","ADVAPI32.dll","CryptReleaseContext"
"0x0038432C","0x00430018","ADVAPI32.dll","CryptReleaseContext"
"0x00384765","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00385965","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x00385976","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x00385987","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x00385998","0x004301F0","KERNEL32.dll","VerSetConditionMask"
"0x003859AB","0x00430250","KERNEL32.dll","VerifyVersionInfoA"
"0x00385D58","0x00430878","WS2_32.dll","ORDINAL_111"
"0x00385E0C","0x00430010","ADVAPI32.dll","CryptAcquireContextA"
"0x00385E2D","0x00430030","ADVAPI32.dll","CryptCreateHash"
"0x00385E80","0x00430028","ADVAPI32.dll","CryptGetHashParam"
"0x00385EA6","0x00430028","ADVAPI32.dll","CryptGetHashParam"
"0x00385EB5","0x00430040","ADVAPI32.dll","CryptDestroyHash"
"0x00385EC5","0x00430018","ADVAPI32.dll","CryptReleaseContext"
"0x00386366","0x004302E0","KERNEL32.dll","ExpandEnvironmentStringsA"
"0x00388A50","0x00430198","KERNEL32.dll","GetLastError"
"0x00388E2A","0x00430558","KERNEL32.dll","FormatMessageA"
"0x00388FAC","0x00430198","KERNEL32.dll","GetLastError"
"0x00388FB8","0x00430200","KERNEL32.dll","SetLastError"
"0x003891F4","0x00430198","KERNEL32.dll","GetLastError"
"0x00389261","0x00430558","KERNEL32.dll","FormatMessageA"
"0x003892CF","0x00430198","KERNEL32.dll","GetLastError"
"0x003892DB","0x00430200","KERNEL32.dll","SetLastError"
"0x00389BA9","0x004308B0","WS2_32.dll","ORDINAL_10"
"0x0038C4E2","0x004308A0","WS2_32.dll","ORDINAL_9"
"0x0038C5F3","0x00430818","WS2_32.dll","ORDINAL_15"
"0x0038CAFD","0x004308A0","WS2_32.dll","ORDINAL_9"
"0x0038CC49","0x00430818","WS2_32.dll","ORDINAL_15"
"0x0039008B","0x00430378","KERNEL32.dll","GetModuleHandleW"
"0x003900A8","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003900C4","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x0039011A","0x004306A0","KERNEL32.dll","VirtualQuery"
"0x00390136","0x004304C0","KERNEL32.dll","GetSystemInfo"
"0x0039029B","0x00430368","KERNEL32.dll","VirtualProtect"
"0x0039040A","0x004306A8","KERNEL32.dll","RaiseException"
"0x003904B7","0x004302F0","KERNEL32.dll","LoadLibraryExA"
"0x003904C5","0x00430198","KERNEL32.dll","GetLastError"
"0x00390512","0x004306A8","KERNEL32.dll","RaiseException"
"0x00390530","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003905A3","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003905B1","0x00430198","KERNEL32.dll","GetLastError"
"0x003905FE","0x004306A8","KERNEL32.dll","RaiseException"
"0x0039136E","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x00391377","0x004301C8","KERNEL32.dll","GetCurrentThread"
"0x00391380","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x003913A7","0x004306B0","KERNEL32.dll","DuplicateHandle"
"0x003913B4","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003913C0","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x003913E3","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0039140D","0x004304C8","KERNEL32.dll","GetNativeSystemInfo"
"0x00391435","0x00430260","KERNEL32.dll","WaitForSingleObjectEx"
"0x00391448","0x004306B8","KERNEL32.dll","GetExitCodeThread"
"0x00391460","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003914BA","0x00430348","KERNEL32.dll","Sleep"
"0x0039153D","0x004304A0","KERNEL32.dll","QueryPerformanceCounter"
"0x00391559","0x00430498","KERNEL32.dll","QueryPerformanceFrequency"
"0x003917E7","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x00391808","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x00391820","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x00391881","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x003918B8","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x0039191A","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x0039195C","0x004304D8","KERNEL32.dll","TryEnterCriticalSection"
"0x003919D0","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x00391AD5","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x003929C7","0x004306C8","KERNEL32.dll","EncodePointer"
"0x00392AD5","0x004306D0","KERNEL32.dll","DecodePointer"
"0x00392EF4","0x004306C0","KERNEL32.dll","RtlPcToFileHeader"
"0x00393278","0x004306D0","KERNEL32.dll","DecodePointer"
"0x00393319","0x004306A8","KERNEL32.dll","RaiseException"
"0x00393608","0x00430258","KERNEL32.dll","WideCharToMultiByte"
